text,language,label
"Nous réviserons sans tarder les processus d’évaluation environnementale du Canada pour y introduire de nouveaux mécanismes plus justes visant à donner aux Canadiennes et Canadiens des moyens d’exprimer leurs opinions, et aux spécialistes la possibilité d’apporter une réelle contribution",fr,0
"We will support clean transportation by adding electric vehicle charging stations at federal parking lots, and rapidly expanding the federal fleet of electric vehicles.",en,0
Nous appuierons le transport vert en dotant les stationnements fédéraux de bornes de recharge électrique et en élargissant sans tarder le parc fédéral de voitures électriques.,fr,0
"Reducing the use of external consultants, bringing expenditures closer to 2005/06 levels.",en,0
Diminuer le recours à des consultants externes pour ramener les dépenses plus près de leur niveau de 2005-2006.,fr,0
"With the provinces and territories, we will create a Low Carbon Economy Trust that will provide funding to projects that materially reduce carbon emissions under the new pan-Canadian framework.",en,0
We will endow the Low Carbon Economy Trust with $2 billion.,en,0
Notre partenariat avec les provinces et les territoires aura pour fruit la création d’un Fonds pour une économie à faibles émissions de carbone.,fr,0
"Durant notre premier mandat, nous verserons deux milliards de dollars dans ce fonds.",fr,0
"We will ensure that decisions for environmental assessments are based on science, facts, and evidence, and serve the public’s interest.",en,0
"Nous réviserons sans tarder les processus d’évaluation environnementale du Canada pour y introduire de nouveaux mécanismes plus justes visant à garantir que les décisions se fondent sur des faits et sur des données scientifiques et probantes, et qu’elles servent les intérêts du public",fr,0
We will ensure that environmental assessments include an analysis of upstream impacts and greenhouse gas emissions resulting from projects under review.,en,0
Nous ferons en sorte que les évaluations environnementales prévoient une analyse des répercussions en amont des projets ainsi que des émissions de gaz à effet de serre qu’ils généreront.,fr,0
"We will restore robust oversight and thorough environmental assessments of areas under federal jurisdiction, while also working with provinces and territories to avoid duplication.",en,0
"Nous réviserons sans tarder les processus d’évaluation environnementale du Canada pour y introduire de nouveaux mécanismes plus justes visant à rétablir une surveillance rigoureuse et des évaluations environnementales approfondies dans les domaines qui relèvent de la compétence fédérale, le tout de concert avec les administrations provinciales et territoriales pour qu’il n’y ait pas de double emploi",fr,0
"We will deliver more support to emerging clean tech manufacturing companies, making it easier for them to conduct research and bring new products to market.",en,0
Nous soutiendrons davantage les entreprises manufacturières émergentes de technologies vertes pour faciliter leurs recherches et la commercialisation de nouveaux produits.,fr,0
We will look for ways for government to be an early adopter of emerging green technologies.,en,0
Nous trouverons des moyens de faire du gouvernement l’un des premiers utilisateurs des technologies vertes émergentes,fr,0
We will provide more support for our clean technology companies to successfully export their products by training trade officials and leading trade missions focused on clean technology.,en,0
"Nous aiderons davantage nos entreprises de technologies vertes à exporter leurs produits avec succès, en donnant une formation appropriée à nos délégués commerciaux et en dirigeant des missions commerciales axées sur les technologies propres.",fr,0
We will require project advocates to choose the best technologies available to reduce environmental impacts in environmental assessment processes.,en,0
Nous réviserons sans tarder les processus d’évaluation environnementale du Canada pour y introduire de nouveaux mécanismes plus justes visant à obliger les promoteurs de projets à choisir les meilleures technologies pour réduire les répercussions sur l’environnement.,fr,0
We will enhance existing tax measures to generate more clean technology investments.,en,0
Nous bonifierons les mesures fiscales afin de générer plus d’investissements dans les technologies vertes,fr,0
"We will work with the provinces and territories to make Canada the world’s most competitive tax jurisdiction for investments in the research, development, and manufacturing of clean technology.",en,0
"Nous collaborerons avec les provinces et les territoires pour doter le Canada du régime fiscal le plus avantageux au monde pour la recherche, le développement et la production dans ce secteur",fr,0
"We will invest $100 million more each year in clean technology producers, so that they can tackle Canada’s most pressing environmental challenges, and create more opportunities for Canadian workers.",en,0
"Chaque année, nous investirons 100 millions de dollars de plus dans la production de technologies vertes, pour que les entreprises de ce secteur s’attaquent aux problèmes environnementaux les plus pressants et ouvrent de nouvelles possibilités aux travailleuses et aux travailleurs canadiens.",fr,0
"We will also invest $200 million more each year to support innovation and the use of clean technologies in our natural resource sectors, including the forestry, fisheries, mining, energy, and agricultural sectors.",en,0
"De plus, nous investirons 200 millions de dollars de plus par an en appui à l’innovation et au recours à des technologies vertes dans les secteurs des ressources naturelles, comme la foresterie, les pêches, l’exploitation minière, la production énergétique et l’agriculture.",fr,0
