promesse_id,sentence_id,date,category,source,sentence,language
1556,1,1,Law and Crime,Trudeau,"We will work in partnership with provinces and territories to bolster public awareness campaigns, and take action to ensure that Parliament and federal institutions – including the public service, the RCMP, and the Canadian Armed Forces – are workplaces free from harassment and sexual violence.",en
1556,1,1,Law and Crime,Trudeau,"De concert avec les provinces et les territoires, nous soutiendrons les campagnes de sensibilisation du public.",fr
1556,2,1,Law and Crime,Trudeau,"Nous prendrons des mesures pour que le Parlement et les institutions fédérales, y compris la fonction publique, la GRC et les Forces armées canadiennes, soient des lieux de travail exempts de harcèlement et de violence sexuelle.",fr
1557,1,1,Law and Crime,Trudeau,We will reinstate the Court Challenges Program of Canada cut by Stephen Harper.,en
1557,1,1,Law and Crime,Trudeau,Nous rétablirons le Programme de contestation judiciaire supprimé par M.,fr
1557,2,1,Law and Crime,Trudeau,Harper.,
1558,1,1,Law and Crime,Trudeau,"We will create a federal/provincial/territorial task force, and with input from experts in public health, substance abuse, and law enforcement, will design a new system of strict marijuana sales and distribution",en
1558,1,1,Law and Crime,Trudeau,"Nous créerons un groupe de travail fédéral-provincial qui, en collaboration avec des spécialistes en santé publique, en toxicomanie et en application de la loi, mettra en place un réseau strict de vente et de distribution de marijuana",fr
1559,1,1,Law and Crime,Trudeau,"We will create new, stronger laws to punish more severely those who operate a motor vehicle while under its marijuana's influence.",en
1559,1,1,Law and Crime,Trudeau,Nous élaborerons de nouvelles lois plus strictes.,fr
1559,2,1,Law and Crime,Trudeau,Celles-ci puniront sévèrement quiconque conduit un véhicule après en avoir consommé Marijuana,fr
1560,1,1,Law and Crime,Trudeau,"We will create new, stronger laws to punish more severely those who provide it marijuana to minors.",en
1560,1,1,Law and Crime,Trudeau,Nous élaborerons de nouvelles lois plus strictes.,fr
1560,2,1,Law and Crime,Trudeau,Celles-ci puniront sévèrement quiconque fournit cette drogue Marijuana à un mineur,fr
1561,1,1,Law and Crime,Trudeau,"We will create new, stronger laws to punish more severely those who sell it marijuana outside of the new regulatory framework.",en
1561,1,1,Law and Crime,Trudeau,Nous élaborerons de nouvelles lois plus strictes.,fr
1561,2,1,Law and Crime,Trudeau,Celles-ci puniront sévèrement quiconque en fait la vente de marijuana à l’extérieur du nouveau cadre législatif.,fr
1562,1,1,Law and Crime,Trudeau,We will remove marijuana consumption and incidental possession from the Criminal Code.,en
1562,1,1,Law and Crime,Trudeau,Nous retirerons la consommation et la possession de marijuana du Code criminel,fr
1563,1,1,Law and Crime,Trudeau,We will amend the Criminal Code to reverse onus on bail for those with previous convictions of intimate partner violence.,en
1563,1,1,Law and Crime,Trudeau,Nous renverserons le fardeau de la preuve relativement à la mise en liberté pour les récidivistes de la violence conjugale.,fr
1564,1,1,Law and Crime,Trudeau,We will increase the maximum sentence for repeat offenders of partner violence.,en
1564,1,1,Law and Crime,Trudeau,Nous ferons en sorte que la peine maximale soit élevée pour les récidivistes de violence conjugale.,fr
1565,1,1,Law and Crime,Trudeau,We will specify that intimate partner violence be considered an aggravating factor at sentencing.,en
1565,1,1,Law and Crime,Trudeau,Nous ferons en sorte que cette violence conjugale soit considérée comme un facteur aggravant,fr
1566,1,1,Law and Crime,Trudeau,"As part of our investment in border infrastructure, we will invest in technologies to enhance our border guards’ ability to detect and halt illegal guns from the United States entering into Canada.",en
1566,1,1,Law and Crime,Trudeau,"Dans le cadre de notre investissement majeur dans les infrastructures frontalières, nous financerons les technologies qui permettront à nos garde-frontières de mieux détecter les armes à feu provenant des ÉtatsUnis pour empêcher leur entrée au Canada.",fr
1567,1,1,Law and Crime,Trudeau,"With a re-focused Building Canada Fund, we will promote a steadier flow of goods and business travellers by modernizing border infrastructure and streamlining cargo inspections.",en
1567,1,1,Law and Crime,Trudeau,"Grâce à une réorientation du Fonds Chantiers Canada, nous faciliterons la circulation des biens et des voyageurs d’affaires en améliorant les infrastructures frontalières et en simplifiant l’inspection du fret.",fr
1568,1,1,Law and Crime,Trudeau,We will establish an all-party national security oversight committee.,en
1568,1,1,Law and Crime,Trudeau,Nos nouvelles mesures législatives viseront notamment à mettre sur pied un comité de surveillance de la sécurité nationale rassemblant tous les partis,fr
1569,1,1,Law and Crime,Trudeau,We will guarantee that all Canadian Security Intelligence Service warrants respect the Charter of Rights and Freedoms.,en
1569,1,1,Law and Crime,Trudeau,Nos nouvelles mesures législatives viseront notamment à garantir que tous les mandats du Service canadien du renseignement de sécurité respectent la Charte canadienne des droits et libertés,fr
1570,1,1,Law and Crime,Trudeau,We will limit Communications Security Establishment’s powers by requiring a warrant to engage in the surveillance of Canadians.,en
1570,1,1,Law and Crime,Trudeau,Nos nouvelles mesures législatives viseront notamment à limiter les pouvoirs du Centre de la sécurité des télécommunications en exigeant qu’il obtienne un mandat avant d’entreprendre la surveillance des citoyens,fr
1571,1,1,Law and Crime,Trudeau,We will require that government review all appeals by Canadians on the no-fly list.,en
1571,1,1,Law and Crime,Trudeau,Nos nouvelles mesures législatives viseront notamment à obliger le gouvernement à examiner toutes les demandes d’appel des personnes figurant sur la liste d’interdiction de vol,fr
1572,1,1,Law and Crime,Trudeau,"As this new anti-terrorism legislation is tabled in Parliament, we will launch broad public consultations, to engage and seek the input of Canadians and subject-matter expert.",en
1572,1,1,Law and Crime,Trudeau,"Au moment de déposer ces mesures législatives au Parlement, nous lancerons de vastes consultations publiques pour connaître l’opinion des Canadiennes et des Canadiens ainsi que des experts.",fr
1573,1,1,Law and Crime,Trudeau,We will ensure with the new anti-terrorism legislation that Canadians are not limited from lawful protests and advocacy.,en
1573,1,1,Law and Crime,Trudeau,Nos nouvelles mesures législatives viseront notamment à faire en sorte que les citoyens qui désirent défendre une cause et manifester légalement puissent le faire,fr
1574,1,1,Law and Crime,Trudeau,We will introduce new anti-terrorism legislation that better balances our collective security with our rights and freedoms.,en
1574,1,1,Law and Crime,Trudeau,Nous présenterons de nouvelles mesures législatives qui ramèneront l’équilibre entre notre sécurité collective et nos droits et libertés.,fr
1575,1,1,Law and Crime,Trudeau,"We will narrow overly broad definitions, such as defining terrorist propaganda more clearly.",en
1575,1,1,Law and Crime,Trudeau,Nos nouvelles mesures législatives viseront notamment à clarifier les définitions trop vagues incluant propagande terroriste,fr
1576,1,1,Law and Crime,Trudeau,"We will prioritize community outreach and counter-radicalization, by creating the Office of the Community Outreach and Counter-radicalization Coordinator.",en
1576,1,1,Law and Crime,Trudeau,Nos nouvelles mesures législatives viseront notamment à accorder la priorité à la sensibilisation communautaire et à la lutte contre la radicalisation en créant le Bureau de sensibilisation communautaire et en nommant un coordonnateur ou une coordonnatrice de lutte contre la radicalisation.,fr
1577,1,1,Law and Crime,Trudeau,We will require a statutory review of the full Anti-Terrorism Act after three years.,en
1577,1,1,Law and Crime,Trudeau,Nos nouvelles mesures législatives viseront notamment à instituer un examen obligatoire de l’ensemble des dispositions de la Loi antiterroriste après trois ans,fr
1578,1,1,Health,Trudeau,We will develop a pan-Canadian collaboration on health innovation.,en
1578,1,1,Health,Trudeau,"Nous favoriserons aussi la collaboration pancanadienne en matière d’innovation en santé NB en anglais, le verbe utilisé est développer et non favoriser",fr
1579,1,1,Social Welfare,Trudeau,We will introduce a more flexible and inclusive benefit available to any Canadian who provides care to a seriously ill family member.,en
